Student,required_hours,total_hours_completed,attendance_rate,hours_completed_ratio,late_count,absent_count,total_tasks_logged,total_task_hours,number_of_distinct_competencies,hours_software_development,hours_machine_learning_engineering,hours_it_related_research,hours_ux_ui_design,hours_information_security_analysis,hours_networking,hours_technical_support,hours_data_analysis,hours_customer_service,hours_data_entry_management,hours_office_work,total_chatbot_queries,chatbot_queries_last_30_days,weekly_progress_grade,narrative_report_grade,coordinator_eval_grade,supervisor_eval_grade,has_weekly_progress_grade,has_narrative_report_grade,has_coordinator_eval_grade,has_supervisor_eval_grade,final_ojt_grade,risk_level
Student_730,486,232.7,67.6,0.479,0,23,19,89.1,2,0.0,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,18,6,50.0,83.8,79.7,66.6,1,1,1,1,69.34,HIGH
Student_731,486,186.3,60.3,0.383,2,23,39,89.6,5,31.3,0.0,0.0,0.0,0.0,0.0,0.0,2.3,36.8,5.5,13.7,28,12,54.5,83.7,77.5,82.2,1,1,1,1,76.02,MEDIUM
Student_732,600,116.5,50.0,0.194,4,37,16,31.4,4,11.1,0.0,0.0,0.0,0.0,0.9,16.1,0.0,0.0,0.0,3.3,10,5,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_733,400,81.6,51.1,0.204,0,22,29,135.5,5,0.0,9.6,0.0,75.8,0.0,0.0,0.0,19.3,24.5,6.4,0.0,5,1,50.0,50.3,50.0,0.0,1,1,1,0,30.06,HIGH
Student_734,400,0.0,0.0,0.0,0,48,4,10.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,5.3,2.8,7,3,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_735,300,60.0,36.4,0.2,2,28,6,21.1,1,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_736,400,17.1,12.0,0.043,1,44,8,32.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_737,600,37.6,25.0,0.063,1,63,11,38.6,3,0.0,0.0,0.0,6.9,0.0,12.4,19.4,0.0,0.0,0.0,0.0,1,0,50.0,60.5,50.0,50.0,1,1,1,1,52.1,HIGH
Student_738,400,297.4,88.9,0.743,0,6,43,189.6,6,7.2,0.0,32.5,35.1,26.6,0.0,69.1,0.0,0.0,0.0,19.2,9,5,70.1,96.5,75.0,80.2,1,1,1,1,80.4,MEDIUM
Student_739,600,211.9,59.7,0.353,0,31,53,135.2,8,2.8,19.0,17.4,5.8,0.0,1.6,40.0,2.6,0.0,46.1,0.0,4,1,57.4,81.4,83.6,70.3,1,1,1,1,72.6,HIGH
Student_740,400,150.3,74.5,0.376,5,14,26,100.0,5,5.9,16.6,0.0,0.0,0.0,0.0,49.9,0.0,10.5,0.0,17.1,5,3,51.2,82.9,88.8,73.7,1,1,1,1,74.06,HIGH
Student_741,240,4.4,10.0,0.018,0,27,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_742,600,22.9,24.6,0.038,3,52,1,2.1,2,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,9,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_743,600,60.3,29.6,0.1,3,57,11,33.5,6,4.8,0.0,1.6,0.0,0.0,5.9,8.4,0.0,11.0,1.9,0.0,4,1,50.0,50.0,51.9,0.0,1,1,1,0,30.38,HIGH
Student_744,200,40.4,56.0,0.202,0,11,23,36.8,3,5.8,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,25.6,0.0,5,3,50.0,50.0,50.0,55.8,1,1,1,1,52.32,HIGH
Student_745,400,274.5,83.3,0.686,0,8,62,296.0,9,11.0,38.4,15.4,9.5,46.3,44.7,59.1,0.0,0.0,10.1,61.4,8,3,99.5,76.0,70.0,91.3,1,1,1,1,85.62,LOW
Student_746,300,80.4,51.4,0.268,1,17,25,72.8,5,0.0,2.3,0.0,0.0,8.1,35.7,0.0,1.1,0.0,0.0,25.5,9,5,50.0,60.9,59.6,0.0,1,1,1,0,34.1,HIGH
Student_747,200,12.2,24.0,0.061,0,19,15,48.9,3,0.0,0.0,0.0,0.0,23.5,0.0,0.0,21.9,0.0,0.0,3.6,0,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_748,600,49.1,32.4,0.082,2,50,24,56.1,2,24.7,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_749,400,35.5,29.2,0.089,3,34,14,21.1,4,0.0,0.0,0.0,0.0,0.0,7.1,6.2,0.0,3.0,4.8,0.0,2,0,50.0,54.2,50.0,52.4,1,1,1,1,51.8,HIGH
Student_750,600,103.0,46.6,0.172,5,47,15,37.8,2,0.0,0.0,0.0,17.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,7,4,50.0,50.0,51.1,50.4,1,1,1,1,50.38,HIGH
Student_751,400,199.1,80.0,0.498,3,9,35,113.7,10,8.1,0.0,19.6,5.5,23.4,3.1,9.5,12.0,16.0,9.2,7.3,8,3,50.0,77.2,79.2,76.2,1,1,1,1,71.76,HIGH
Student_752,400,66.8,40.8,0.167,1,29,9,23.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,50.0,54.6,53.8,1,1,1,1,52.44,HIGH
Student_753,300,26.7,33.3,0.089,0,24,18,88.0,4,0.0,0.0,0.0,33.6,0.0,19.6,29.6,5.2,0.0,0.0,0.0,6,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_754,200,19.2,25.0,0.096,0,21,14,66.9,3,0.0,14.0,0.0,0.0,22.7,0.0,0.0,0.0,30.2,0.0,0.0,7,3,50.0,63.2,58.4,50.0,1,1,1,1,54.32,HIGH
Student_755,600,142.4,48.1,0.237,5,41,14,64.3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1,8.1,5.1,0.0,2,0,50.0,50.0,61.7,50.0,1,1,1,1,52.34,HIGH
Student_756,200,28.2,42.9,0.141,0,16,6,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,50.0,58.0,57.7,50.0,1,1,1,1,53.14,HIGH
Student_757,400,326.5,87.0,0.816,0,7,30,87.9,9,7.8,10.8,10.9,12.9,9.1,29.0,1.9,2.7,2.8,0.0,0.0,3,1,66.1,69.0,72.4,100.0,1,1,1,1,81.5,MEDIUM
Student_758,200,35.6,52.0,0.178,1,12,11,21.0,3,0.0,0.0,0.0,0.0,0.0,3.5,14.7,0.0,0.0,2.8,0.0,3,0,50.0,65.8,51.2,0.0,1,1,1,0,33.4,HIGH
Student_759,400,98.9,51.1,0.247,1,23,21,48.0,6,15.5,2.6,0.0,0.0,0.0,0.0,10.7,6.8,0.0,8.9,3.4,25,14,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_760,300,118.5,72.2,0.395,2,10,26,72.4,6,17.2,0.0,11.2,0.0,6.9,5.2,0.0,0.0,26.0,5.9,0.0,7,4,50.0,90.5,95.0,68.9,1,1,1,1,74.66,HIGH
Student_761,486,305.3,71.7,0.628,0,17,60,190.1,6,0.0,40.0,81.2,16.7,0.0,3.5,0.0,42.8,0.0,0.0,5.9,10,4,63.6,84.5,88.4,96.1,1,1,1,1,85.74,LOW
Student_762,240,46.9,48.1,0.195,0,14,17,37.5,6,0.0,0.0,8.9,0.0,0.0,10.2,0.0,1.9,2.4,0.9,13.3,4,1,50.0,61.7,55.9,50.0,1,1,1,1,53.52,HIGH
Student_763,486,303.0,83.6,0.623,0,10,37,157.8,5,0.0,38.9,0.0,0.0,0.0,25.3,0.0,0.0,6.2,64.3,23.2,9,5,51.2,76.4,84.0,87.6,1,1,1,1,77.36,MEDIUM
Student_764,240,26.1,33.3,0.109,0,22,8,26.0,1,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,50.0,52.1,57.8,0.0,1,1,1,0,31.98,HIGH
Student_765,400,66.3,34.8,0.166,0,30,11,28.5,2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14,9,50.0,54.4,50.0,0.0,1,1,1,0,30.88,HIGH
Student_766,240,75.6,52.9,0.315,1,16,29,127.9,4,26.6,45.1,0.0,0.0,21.5,34.8,0.0,0.0,0.0,0.0,0.0,9,4,50.0,50.0,66.8,58.6,1,1,1,1,56.8,HIGH
Student_767,600,132.8,49.4,0.221,1,45,12,27.5,6,0.0,5.5,0.0,0.0,0.1,2.2,12.5,2.1,5.0,0.0,0.0,4,2,50.0,51.0,50.0,50.0,1,1,1,1,50.2,HIGH
Student_768,486,13.5,32.3,0.028,1,42,3,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_769,200,43.1,46.4,0.216,0,15,2,9.2,2,0.0,0.0,0.0,6.6,0.0,0.0,0.0,2.6,0.0,0.0,0.0,8,4,50.0,50.0,54.1,50.0,1,1,1,1,50.82,HIGH
Student_770,400,339.0,100.0,0.848,2,0,57,107.4,8,0.0,40.3,14.6,0.0,5.0,16.2,1.6,12.5,12.7,4.7,0.0,13,3,87.0,84.3,66.5,98.5,1,1,1,1,86.96,LOW
Student_771,200,39.9,57.7,0.199,3,11,23,100.3,6,8.8,0.0,12.2,0.0,0.0,10.0,26.2,0.0,1.2,41.9,0.0,7,1,50.0,50.1,50.0,50.0,1,1,1,1,50.02,HIGH
Student_772,400,153.9,71.9,0.385,3,16,22,78.8,4,0.0,0.0,24.1,0.0,10.3,0.0,0.0,0.0,23.0,21.4,0.0,5,2,50.0,67.2,62.1,56.9,1,1,1,1,58.62,HIGH
Student_773,200,35.0,32.1,0.175,1,19,27,87.8,2,36.3,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,50.0,56.8,55.6,0.0,1,1,1,0,32.48,HIGH
Student_774,486,231.2,72.7,0.476,4,15,10,24.9,6,0.0,0.0,0.9,15.3,0.4,1.6,5.6,0.0,0.0,0.0,1.1,7,3,50.0,71.6,62.8,64.7,1,1,1,1,62.76,HIGH
Student_775,400,60.7,37.3,0.152,3,32,25,68.5,2,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,45.9,0.0,0.0,4,2,50.0,50.0,65.4,50.0,1,1,1,1,53.08,HIGH
Student_776,200,16.6,38.5,0.083,1,16,11,37.3,2,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,23.5,0.0,2,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_777,300,21.6,25.6,0.072,0,32,7,23.1,2,0.0,0.0,0.0,0.0,0.0,10.4,12.7,0.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_778,300,88.5,52.6,0.295,0,18,27,103.8,2,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,0.0,0.0,5,1,50.0,58.6,53.6,0.0,1,1,1,0,32.44,HIGH
Student_779,200,130.3,62.1,0.652,0,11,70,263.6,6,26.3,56.6,0.0,0.0,0.0,21.4,63.4,0.0,0.0,77.2,18.8,4,2,66.1,100.0,100.0,93.0,1,1,1,1,90.42,LOW
Student_780,240,4.1,14.3,0.017,0,24,11,41.2,3,0.0,0.0,0.0,0.0,0.0,30.1,8.4,2.7,0.0,0.0,0.0,7,4,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_781,240,61.6,40.6,0.257,1,19,15,52.5,5,10.2,0.0,14.4,0.0,12.8,0.0,12.7,2.4,0.0,0.0,0.0,4,1,50.0,50.0,51.1,0.0,1,1,1,0,30.22,HIGH
Student_782,200,53.6,61.5,0.268,0,10,27,94.1,4,0.0,20.9,25.0,0.0,0.0,0.0,12.6,0.0,35.6,0.0,0.0,8,2,50.0,65.6,68.3,0.0,1,1,1,0,36.78,HIGH
Student_783,486,281.7,77.6,0.58,1,13,73,354.2,7,26.4,0.0,21.8,0.0,0.0,63.9,55.9,0.0,19.9,93.4,72.9,25,6,69.9,71.7,79.5,92.4,1,1,1,1,81.18,MEDIUM
Student_784,400,184.7,74.5,0.462,2,14,76,171.5,9,10.6,17.6,19.5,9.0,0.0,21.6,17.3,22.9,34.1,0.0,18.9,13,7,63.8,84.6,82.9,90.0,1,1,1,1,82.26,MEDIUM
Student_785,486,107.6,54.2,0.221,0,27,30,133.5,2,69.6,63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,50.0,50.0,56.2,59.3,1,1,1,1,54.96,HIGH
Student_786,486,234.2,71.4,0.482,0,16,55,128.7,5,0.0,2.1,0.0,26.1,0.0,23.9,0.0,44.4,0.0,32.2,0.0,6,1,72.7,74.7,84.3,76.3,1,1,1,1,76.86,MEDIUM
Student_787,600,0.0,0.0,0.0,0,69,1,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21,7,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_788,300,14.7,23.5,0.049,0,26,12,50.5,1,0.0,0.0,0.0,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_789,200,51.6,52.0,0.258,1,12,23,85.0,6,11.8,3.0,0.0,0.0,16.6,8.5,0.0,0.0,7.7,37.4,0.0,4,1,50.0,50.0,53.1,50.8,1,1,1,1,50.94,HIGH
Student_790,400,191.3,75.0,0.478,4,13,29,106.8,3,0.0,83.3,0.0,0.0,0.0,10.9,12.6,0.0,0.0,0.0,0.0,15,6,50.0,58.2,54.9,80.9,1,1,1,1,64.98,HIGH
Student_791,400,79.1,52.5,0.198,0,28,22,81.6,5,0.0,0.0,20.6,0.0,14.6,7.3,0.0,0.0,0.0,30.6,8.5,3,1,50.0,63.9,50.0,0.0,1,1,1,0,32.78,HIGH
Student_792,300,60.1,40.9,0.2,2,26,19,33.4,5,3.8,0.0,0.0,5.5,3.3,0.0,0.0,0.0,3.4,0.0,17.3,5,1,50.0,62.9,50.0,55.7,1,1,1,1,54.86,HIGH
Student_793,400,6.7,12.5,0.017,0,49,14,38.6,1,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_794,600,54.9,43.7,0.092,5,40,2,4.8,1,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_795,400,58.8,32.7,0.147,0,35,16,60.5,2,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,28.0,0.0,0.0,15,4,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_796,300,169.3,70.5,0.564,2,13,12,29.6,3,4.9,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,4,2,50.0,66.0,71.4,80.9,1,1,1,1,69.84,HIGH
Student_797,600,27.0,26.2,0.045,4,62,7,24.4,3,0.0,23.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_798,240,40.0,34.4,0.167,0,21,22,91.4,4,0.0,49.1,0.0,0.0,0.0,0.0,0.0,0.0,31.3,7.6,3.4,5,1,50.0,60.6,50.0,0.0,1,1,1,0,32.12,HIGH
Student_799,200,106.4,72.0,0.532,1,7,30,47.8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,8.7,29,14,55.4,64.5,65.2,64.8,1,1,1,1,62.94,HIGH
Student_800,400,5.6,13.8,0.014,0,50,1,1.7,2,0.0,0.0,0.0,0.0,0.5,1.2,0.0,0.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_801,600,267.8,52.3,0.446,6,41,46,72.9,10,13.3,3.6,10.3,4.2,7.2,2.6,11.3,9.3,0.0,8.1,3.0,4,2,50.0,65.3,81.7,86.2,1,1,1,1,73.88,HIGH
Student_802,240,15.1,25.8,0.063,1,23,11,52.8,3,0.0,0.0,12.5,28.1,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1,0,50.0,50.0,51.8,50.0,1,1,1,1,50.36,HIGH
Student_803,600,118.9,35.0,0.198,1,52,25,109.9,4,0.0,0.0,21.1,0.0,68.2,0.0,4.3,16.4,0.0,0.0,0.0,8,4,50.0,58.6,59.9,50.0,1,1,1,1,53.7,HIGH
Student_804,240,33.2,32.3,0.138,1,21,3,14.3,2,0.0,0.0,3.7,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,7,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_805,486,310.5,84.4,0.639,0,10,33,110.8,6,4.0,7.8,0.0,55.9,24.3,11.3,0.0,0.0,0.0,7.4,0.0,14,5,73.8,98.4,83.7,90.7,1,1,1,1,87.46,LOW
Student_806,600,376.9,74.0,0.628,0,19,69,339.3,5,0.0,0.0,0.0,0.0,0.0,126.4,8.7,62.5,107.2,34.5,0.0,16,9,70.8,98.1,92.3,92.1,1,1,1,1,89.08,LOW
Student_807,300,78.7,41.5,0.262,2,24,15,41.9,4,5.2,0.0,0.0,0.0,7.8,0.0,16.1,0.0,0.0,0.0,12.7,7,3,50.0,50.6,50.0,50.0,1,1,1,1,50.12,HIGH
Student_808,240,143.6,79.3,0.598,0,6,40,66.1,8,19.4,6.9,1.0,0.0,4.8,3.6,0.0,0.0,6.7,11.0,12.7,21,14,60.5,92.1,83.3,93.5,1,1,1,1,84.58,MEDIUM
Student_809,486,137.7,52.3,0.283,2,31,48,178.2,8,0.0,17.1,0.0,5.0,20.2,16.9,29.7,46.0,18.5,24.9,0.0,5,1,56.4,57.2,73.6,0.0,1,1,1,0,37.44,HIGH
Student_810,400,257.4,68.6,0.644,0,16,72,179.8,8,15.4,44.5,21.0,3.7,0.0,38.1,46.1,0.0,0.0,9.8,1.2,5,1,71.8,90.6,72.7,78.2,1,1,1,1,78.3,MEDIUM
Student_811,486,249.4,68.3,0.513,5,20,11,47.6,2,26.1,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,52.8,50.0,69.0,64.4,1,1,1,1,60.12,HIGH
Student_812,200,152.5,76.9,0.762,0,6,27,128.3,6,6.1,0.0,0.0,0.0,16.5,40.2,0.0,31.8,24.6,0.0,9.2,5,1,64.1,100.0,93.5,81.4,1,1,1,1,84.08,MEDIUM
Student_813,600,204.2,74.0,0.34,1,20,71,124.3,5,4.4,0.0,0.0,28.3,0.0,38.8,5.7,47.1,0.0,0.0,0.0,2,1,58.2,57.7,60.7,74.9,1,1,1,1,65.28,HIGH
Student_814,300,2.3,5.6,0.008,0,34,4,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_815,240,14.8,23.3,0.062,0,23,9,32.4,2,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.4,16,7,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_816,200,44.8,56.0,0.224,2,11,34,107.1,4,0.0,40.9,45.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.2,3,1,50.0,50.0,52.0,57.4,1,1,1,1,53.36,HIGH
Student_817,300,6.0,16.7,0.02,1,35,8,36.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_818,486,64.6,24.2,0.133,2,47,30,60.3,3,0.0,0.0,23.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,31.6,4,2,50.0,54.9,50.0,0.0,1,1,1,0,30.98,HIGH
Student_819,300,165.0,86.8,0.55,1,5,69,167.9,6,59.5,2.0,83.0,4.1,0.0,0.0,0.0,13.0,6.2,0.0,0.0,18,11,66.8,62.2,90.5,77.2,1,1,1,1,74.78,HIGH
Student_820,486,64.7,33.3,0.133,2,46,22,71.5,4,11.6,0.0,0.0,0.0,7.9,0.0,31.4,0.0,20.6,0.0,0.0,7,3,50.0,50.0,52.0,50.0,1,1,1,1,50.4,HIGH
Student_821,400,393.6,100.0,0.984,0,0,76,364.9,6,52.6,41.1,0.0,86.1,0.0,0.0,0.0,30.1,22.8,0.0,132.2,6,1,99.5,70.9,75.4,87.7,1,1,1,1,84.24,MEDIUM
Student_822,300,7.6,10.3,0.025,0,35,13,44.9,2,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,3,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_823,300,68.2,58.3,0.227,0,15,24,45.3,3,0.0,0.0,0.0,10.6,17.5,0.0,17.2,0.0,0.0,0.0,0.0,2,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_824,486,84.4,42.2,0.174,4,37,14,39.1,2,0.0,0.0,35.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_825,300,29.7,27.8,0.099,0,26,27,94.9,3,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,23.7,55.6,3,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_826,600,161.0,48.3,0.268,3,45,28,63.8,6,4.3,0.0,0.0,0.0,4.8,35.9,0.0,7.8,4.9,0.0,6.2,8,2,50.0,60.1,50.5,58.8,1,1,1,1,55.64,HIGH
Student_827,300,4.8,14.7,0.016,0,29,14,65.9,2,29.3,0.0,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_828,600,326.6,77.5,0.544,1,18,53,252.0,5,0.0,0.0,3.6,0.0,26.3,0.0,0.0,32.4,147.7,42.1,0.0,5,2,61.2,100.0,92.7,79.2,1,1,1,1,82.46,MEDIUM
Student_829,486,72.9,41.4,0.15,1,34,25,49.1,2,16.7,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,50.0,50.0,54.2,1,1,1,1,51.68,HIGH
Student_830,300,1.3,9.1,0.004,0,40,1,3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_831,240,80.5,54.8,0.335,2,14,33,158.6,6,0.0,0.0,57.4,19.6,21.2,0.0,29.6,0.0,10.7,0.0,20.0,3,1,50.0,50.0,50.0,54.4,1,1,1,1,51.76,HIGH
Student_832,400,56.1,40.8,0.14,2,29,22,57.0,6,6.4,8.0,7.9,0.0,0.0,13.4,4.2,17.1,0.0,0.0,0.0,0,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_833,300,21.3,29.4,0.071,0,24,29,86.5,5,0.0,7.9,0.0,0.0,0.0,45.2,7.3,0.0,4.2,0.0,22.0,5,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_834,200,98.9,72.0,0.495,0,7,24,119.6,2,0.0,0.0,60.8,0.0,0.0,0.0,0.0,58.8,0.0,0.0,0.0,17,3,50.8,77.7,62.2,66.2,1,1,1,1,64.62,HIGH
Student_835,240,185.7,78.6,0.774,0,6,64,256.2,8,50.5,0.0,54.2,0.0,9.3,0.0,18.5,71.4,12.9,5.3,34.1,13,3,83.5,89.8,93.5,72.4,1,1,1,1,82.32,MEDIUM
Student_836,240,1.5,6.7,0.006,0,28,5,8.0,2,0.0,0.0,0.0,6.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_837,600,114.5,45.6,0.191,4,37,2,6.6,2,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,4.7,0.0,0.0,5,1,50.0,90.4,78.5,0.0,1,1,1,0,43.78,HIGH
Student_838,400,45.7,52.1,0.114,5,23,15,73.2,2,0.0,0.0,0.0,0.0,0.0,6.5,66.7,0.0,0.0,0.0,0.0,16,5,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_839,400,168.4,72.9,0.421,1,13,17,37.7,3,0.0,0.0,0.0,6.7,0.0,0.0,0.0,8.1,0.0,22.9,0.0,2,1,50.0,51.7,50.6,68.7,1,1,1,1,57.94,HIGH
Student_840,300,10.1,22.5,0.034,2,31,4,16.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_841,200,79.3,69.2,0.396,0,8,77,282.4,6,111.0,97.3,14.3,23.6,0.0,17.8,0.0,0.0,0.0,18.4,0.0,3,1,57.1,84.3,89.0,96.5,1,1,1,1,84.68,MEDIUM
Student_842,300,31.3,35.0,0.104,3,26,18,75.4,5,7.7,0.0,0.0,0.0,0.0,19.9,11.6,0.0,21.2,0.0,15.0,10,6,50.0,51.4,55.9,51.5,1,1,1,1,52.06,HIGH
Student_843,300,76.1,51.4,0.254,0,17,11,19.3,2,0.0,14.1,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,16,9,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_844,300,170.2,87.9,0.567,1,4,31,57.1,6,12.3,0.0,0.0,3.2,0.0,3.1,0.0,7.6,26.1,4.8,0.0,5,3,69.0,85.8,95.9,89.5,1,1,1,1,85.94,LOW
Student_845,400,21.4,23.5,0.054,1,39,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_846,600,25.9,19.4,0.043,2,58,23,38.4,6,2.1,9.3,11.0,0.0,0.0,5.5,0.0,6.5,0.0,3.9,0.0,7,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_847,200,98.5,84.0,0.492,0,4,42,205.4,9,77.5,1.5,0.0,18.4,0.0,24.0,22.1,2.0,14.6,9.4,35.9,2,1,63.7,58.6,50.0,75.2,1,1,1,1,64.54,HIGH
Student_848,200,93.6,62.1,0.468,1,11,26,127.0,6,0.0,0.0,35.6,36.1,9.0,0.0,0.0,34.6,9.7,0.0,2.0,27,5,50.0,77.0,57.0,62.6,1,1,1,1,61.84,HIGH
Student_849,600,184.8,51.2,0.308,4,41,24,45.2,5,0.0,2.0,12.7,3.4,8.9,0.0,0.0,0.0,18.2,0.0,0.0,12,5,50.0,59.0,50.0,50.7,1,1,1,1,52.08,HIGH
Student_850,486,442.1,88.7,0.91,0,7,49,74.4,6,1.9,0.0,15.3,0.0,30.7,0.0,9.6,9.0,0.0,8.0,0.0,4,1,97.3,70.1,68.3,73.9,1,1,1,1,76.7,MEDIUM
Student_851,400,372.5,92.0,0.931,0,4,37,55.9,8,8.3,3.0,2.8,0.0,4.7,1.2,0.0,20.9,3.0,11.9,0.0,19,11,85.3,90.6,92.6,100.0,1,1,1,1,93.7,LOW
